"team","opponent","date","hca","points","fga","orb","tov","fta","opp_points","opp_fga","opp_orb","opp_tov","opp_fta"
"Staten Island","Staten Island",2024-12-03,-1,47,48,7,1,17,47,48,7,1,17
"Stephen F. Austin","Stephen F. Austin",2024-12-03,-1,68,52,12,0,24,68,52,12,0,24
"Tennessee Tech","Tennessee Tech",2024-12-03,-1,79,59,8,0,14,79,59,8,0,14
"Texas Tech","Stephen F. Austin",2024-12-03,1,78,60,19,0,17,68,52,12,0,24
"UConn","Holy Cross",2024-12-03,1,88,65,7,0,7,52,49,4,2,8
"USC","California Baptist",2024-12-03,1,94,61,16,0,27,52,59,15,4,14
"Abilene Christian","Abilene Christian",2024-12-04,-1,59,58,10,0,15,59,58,10,0,15
"Air Force","Utah Valley",2024-12-04,1,76,52,7,0,18,58,49,12,0,22
"Akron","Slippery Rock",2024-12-04,1,79,69,19,0,12,43,54,12,2,16
"Alice Lloyd College","Alice Lloyd College",2024-12-04,-1,51,54,10,1,19,51,54,10,1,19
"Baylor","Texas Southern",2024-12-04,1,101,69,20,0,22,29,69,17,3,8
"Belmont","Belmont",2024-12-04,-1,63,54,9,0,21,63,54,9,0,21
"Binghamton","Binghamton",2024-12-04,-1,51,56,14,1,12,51,56,14,1,12
"Bucknell","Vermont",2024-12-04,1,62,48,4,0,17,59,49,8,3,17
"Buffalo","Binghamton",2024-12-04,1,74,58,13,0,16,51,56,14,1,12
"Campbell","Campbell",2024-12-04,-1,46,60,14,0,7,46,60,14,0,7
"Central Michigan","Concordia-Ann Arbor",2024-12-04,1,68,71,21,0,20,57,58,3,0,4
"Cleveland State","Northern Kentucky",2024-12-04,1,67,57,12,1,20,54,61,9,0,16
"Columbia","San Francisco",2024-12-04,1,81,70,20,2,21,79,65,12,1,16
"Concordia-Ann Arbor","Concordia-Ann Arbor",2024-12-04,-1,57,58,3,0,4,57,58,3,0,4
"Creighton","Creighton",2024-12-04,-1,82,61,8,0,7,82,61,8,0,7
"Dartmouth","Dartmouth",2024-12-04,-1,61,66,11,0,20,61,66,11,0,20
"DePaul","DePaul",2024-12-04,-1,56,69,15,1,12,56,69,15,1,12
"Denver","Denver",2024-12-04,-1,61,46,6,0,26,61,46,6,0,26
"Detroit Mercy","Wright State",2024-12-04,1,67,62,16,1,25,56,51,8,1,18
"Dillard","Dillard",2024-12-04,-1,47,51,9,0,15,47,51,9,0,15
"Drexel","Lehigh",2024-12-04,1,53,54,11,2,7,44,48,6,0,10
"Duquesne","Duquesne",2024-12-04,-1,73,63,6,0,6,73,63,6,0,6
"Eastern Washington","Eastern Washington",2024-12-04,-1,58,65,12,0,9,58,65,12,0,9
"Elon","Furman",2024-12-04,1,57,62,17,2,12,61,51,12,1,10
"Fairleigh Dickinson","Fairleigh Dickinson",2024-12-04,-1,69,66,15,0,17,69,66,15,0,17
"Florida Atlantic","Florida Atlantic",2024-12-04,-1,42,63,12,1,8,42,63,12,1,8
"Florida Gulf Coast","New College (FL)",2024-12-04,1,91,87,22,0,11,32,36,2,4,9
"Florida State","Florida State",2024-12-04,-1,77,69,10,0,13,77,69,10,0,13
"Fordham","Fordham",2024-12-04,-1,71,57,10,0,22,71,57,10,0,22
"Furman","Furman",2024-12-04,-1,61,51,12,1,10,61,51,12,1,10
"Georgetown","Georgetown",2024-12-04,-1,55,52,7,1,15,55,52,7,1,15
"Georgia","Virginia Tech",2024-12-04,1,61,62,8,0,5,70,56,9,2,14
"Georgia Tech","Mississippi State",2024-12-04,1,78,79,12,0,6,75,59,3,0,6
"Green Bay","IU Indianapolis",2024-12-04,1,78,54,8,0,16,56,57,9,0,17
"Houston","Houston",2024-12-04,-1,57,62,12,0,11,57,62,12,0,11
"Houston Christian","Houston Christian",2024-12-04,-1,39,59,9,2,5,39,59,9,2,5
"IU Indianapolis","IU Indianapolis",2024-12-04,-1,56,57,9,0,17,56,57,9,0,17
"Idaho State","Denver",2024-12-04,1,73,54,14,0,26,61,46,6,0,26
"Indiana","Southern Indiana",2024-12-04,1,67,59,13,0,26,63,55,4,0,8
"Kansas City","Kansas City",2024-12-04,-1,57,67,23,0,21,57,67,23,0,21
"Lafayette","Fairleigh Dickinson",2024-12-04,1,62,54,7,1,10,69,66,15,0,17
"Lamar","St. Thomas (TX)",2024-12-04,1,94,68,19,1,13,32,37,5,5,8
"Lehigh","Lehigh",2024-12-04,-1,44,48,6,0,10,44,48,6,0,10
"Life Pacific","Life Pacific",2024-12-04,-1,43,51,9,2,3,43,51,9,2,3
"Lipscomb","Belmont",2024-12-04,1,55,56,6,1,7,63,54,9,0,21
"Louisville","Oklahoma",2024-12-04,1,72,72,17,0,20,78,53,11,0,27
"Loyola Maryland","Radford",2024-12-04,1,70,59,19,3,39,64,61,11,0,12
"Loyola Marymount","Life Pacific",2024-12-04,1,83,68,18,0,19,43,51,9,2,3
"Maine","Maine",2024-12-04,-1,51,54,6,1,7,51,54,6,1,7
"Miami","Vanderbilt",2024-12-04,1,70,53,6,2,11,88,68,17,0,15
"Middle Tennessee","SIU Edwardsville",2024-12-04,1,85,68,15,1,11,41,60,17,0,10
"Milwaukee","Milwaukee",2024-12-04,-1,50,49,11,0,17,50,49,11,0,17
"Mississippi State","Mississippi State",2024-12-04,-1,75,59,3,0,6,75,59,3,0,6
"Montana","Montana",2024-12-04,-1,74,59,7,0,18,74,59,7,0,18
"Montana State","South Dakota",2024-12-04,1,77,70,13,1,11,46,51,5,2,12
"Morehead State","Alice Lloyd College",2024-12-04,1,89,67,18,0,51,51,54,10,1,19
"Navy","Dartmouth",2024-12-04,1,58,82,25,1,24,61,66,11,0,20
"New College (FL)","New College (FL)",2024-12-04,-1,32,36,2,4,9,32,36,2,4,9
"Nicholls","Dillard",2024-12-04,1,63,62,16,1,12,47,51,9,0,15
"North Dakota","Weber State",2024-12-04,1,73,57,11,0,17,69,61,14,0,14
"North Dakota State","Montana",2024-12-04,1,83,52,9,1,36,74,59,7,0,18
"North Texas","Tennessee State",2024-12-04,1,83,52,13,0,31,65,62,9,2,18
"Northern Arizona","Oral Roberts",2024-12-04,1,87,72,12,0,14,80,80,10,0,14
"Northern Colorado","Northern Colorado",2024-12-04,-1,62,48,8,0,17,62,48,8,0,17
"Northern Kentucky","Northern Kentucky",2024-12-04,-1,54,61,9,0,16,54,61,9,0,16
"Northwestern","DePaul",2024-12-04,1,64,55,10,0,25,56,69,15,1,12
"Oakwood","Oakwood",2024-12-04,-1,47,57,9,0,15,47,57,9,0,15
"Oklahoma","Oklahoma",2024-12-04,-1,78,53,11,0,27,78,53,11,0,27
"Oklahoma State","Houston Christian",2024-12-04,1,93,71,16,0,11,39,59,9,2,5
"Omaha","Omaha",2024-12-04,-1,65,53,10,0,24,65,53,10,0,24
"Oral Roberts","Oral Roberts",2024-12-04,-1,80,80,10,0,14,80,80,10,0,14
"Oregon","Washington State",2024-12-04,1,85,70,13,1,12,70,59,4,1,6
"Pittsburgh","Duquesne",2024-12-04,1,69,65,14,0,23,73,63,6,0,6
"Portland State","Omaha",2024-12-04,1,57,51,10,2,12,65,53,10,0,24
"Providence","Providence",2024-12-04,-1,48,52,9,2,8,48,52,9,2,8
"Purdue","Maine",2024-12-04,1,60,53,7,0,10,51,54,6,1,7
"Purdue Fort Wayne","Robert Morris",2024-12-04,1,68,59,8,2,17,57,57,11,0,28
"Radford","Radford",2024-12-04,-1,64,61,11,0,12,64,61,11,0,12
"Rhode Island","Providence",2024-12-04,1,45,60,13,0,0,48,52,9,2,8
"Rice","Utah Tech",2024-12-04,1,82,69,13,0,12,71,67,12,2,23
"Richmond","Georgetown",2024-12-04,1,53,51,6,1,14,55,52,7,1,15
"Robert Morris","Robert Morris",2024-12-04,-1,57,57,11,0,28,57,57,11,0,28
"SIU Edwardsville","SIU Edwardsville",2024-12-04,-1,41,60,17,0,10,41,60,17,0,10
"Sacramento State","Kansas City",2024-12-04,1,74,53,3,1,18,57,67,23,0,21
"Saint Mary's","Saint Mary's",2024-12-04,-1,46,55,8,2,11,46,55,8,2,11
"San Francisco","San Francisco",2024-12-04,-1,79,65,12,1,16,79,65,12,1,16
"San José State","Saint Mary's",2024-12-04,1,51,56,19,1,12,46,55,8,2,11
"Slippery Rock","Slippery Rock",2024-12-04,-1,43,54,12,2,16,43,54,12,2,16
"South Dakota","South Dakota",2024-12-04,-1,46,51,5,2,12,46,51,5,2,12
"South Dakota State","Eastern Washington",2024-12-04,1,81,62,6,0,18,58,65,12,0,9
"Southern Indiana","Southern Indiana",2024-12-04,-1,63,55,4,0,8,63,55,4,0,8
"St. Thomas (TX)","St. Thomas (TX)",2024-12-04,-1,32,37,5,5,8,32,37,5,5,8
"St. Thomas-Minnesota","Northern Colorado",2024-12-04,1,54,55,14,4,14,62,48,8,0,17
"Syracuse","Syracuse",2024-12-04,-1,45,62,17,1,12,45,62,17,1,12
"TCU","Florida Atlantic",2024-12-04,1,78,76,15,0,11,42,63,12,1,8
"Tarleton State","Texas State",2024-12-04,1,59,43,12,2,41,71,56,19,2,28
"Tennessee","Florida State",2024-12-04,1,79,85,23,1,7,77,69,10,0,13
"Tennessee State","Tennessee State",2024-12-04,-1,65,62,9,2,18,65,62,9,2,18
"Texas A&M","Syracuse",2024-12-04,1,57,54,12,0,13,45,62,17,1,12
"Texas Southern","Texas Southern",2024-12-04,-1,29,69,17,3,8,29,69,17,3,8
"Texas State","Texas State",2024-12-04,-1,71,56,19,2,28,71,56,19,2,28
"Towson","UMBC",2024-12-04,1,60,51,12,0,19,65,61,10,0,15
"Troy","Oakwood",2024-12-04,1,109,90,29,1,23,47,57,9,0,15
"UMBC","UMBC",2024-12-04,-1,65,61,10,0,15,65,61,10,0,15
"UNC Asheville","Warren Wilson",2024-12-04,1,98,69,21,1,30,23,57,11,1,6
"UT Arlington","Houston",2024-12-04,1,61,52,14,1,23,57,62,12,0,11
"UT Rio Grande Valley","Abilene Christian",2024-12-04,1,45,51,11,2,18,59,58,10,0,15
"Utah","Utah State",2024-12-04,1,87,61,10,0,8,34,49,9,0,20
"Utah State","Utah State",2024-12-04,-1,34,49,9,0,20,34,49,9,0,20
"Utah Tech","Utah Tech",2024-12-04,-1,71,67,12,2,23,71,67,12,2,23
"Utah Valley","Utah Valley",2024-12-04,-1,58,49,12,0,22,58,49,12,0,22
"Valparaiso","Western Michigan",2024-12-04,1,67,44,7,1,26,54,44,10,1,20
"Vanderbilt","Vanderbilt",2024-12-04,-1,88,68,17,0,15,88,68,17,0,15
"Vermont","Vermont",2024-12-04,-1,59,49,8,3,17,59,49,8,3,17
"Virginia Tech","Virginia Tech",2024-12-04,-1,70,56,9,2,14,70,56,9,2,14
"Wake Forest","Campbell",2024-12-04,1,63,54,13,0,13,46,60,14,0,7
"Warren Wilson","Warren Wilson",2024-12-04,-1,23,57,11,1,6,23,57,11,1,6
"Washington State","Washington State",2024-12-04,-1,70,59,4,1,6,70,59,4,1,6
"Weber State","Weber State",2024-12-04,-1,69,61,14,0,14,69,61,14,0,14
"Western Michigan","Western Michigan",2024-12-04,-1,54,44,10,1,20,54,44,10,1,20
"Wright State","Wright State",2024-12-04,-1,56,51,8,1,18,56,51,8,1,18
"Xavier","Creighton",2024-12-04,1,54,50,6,0,13,82,61,8,0,7
"Yale","Fordham",2024-12-04,1,54,58,13,3,12,71,57,10,0,22
"Youngstown State","Milwaukee",2024-12-04,1,66,61,13,3,15,50,49,11,0,17
"Alabama","Alabama",2024-12-05,-1,65,63,10,0,18,65,63,10,0,18
"Arizona","Grand Canyon",2024-12-05,1,66,59,11,0,19,69,55,11,0,24
"Arizona State","Arizona State",2024-12-05,-1,68,67,10,1,9,68,67,10,1,9
"Arkansas","Boston College",2024-12-05,1,75,56,10,0,23,64,73,24,0,7
"Auburn","Auburn",2024-12-05,-1,66,54,7,1,24,66,54,7,1,24
"BYU","BYU",2024-12-05,-1,81,74,14,1,2,81,74,14,1,2
"Ball State","Davidson",2024-12-05,1,80,52,10,1,26,61,51,3,0,7
"Boston College","Boston College",2024-12-05,-1,64,73,24,0,7,64,73,24,0,7
"Boston University","Boston University",2024-12-05,-1,60,61,13,0,9,60,61,13,0,9
"Brown","Stonehill",2024-12-05,1,78,65,12,0,15,45,55,6,0,7
"Butler","UT Martin",2024-12-05,1,70,49,10,1,20,60,51,7,0,4
"Cal Poly","UC Davis",2024-12-05,1,60,54,7,0,11,66,45,4,0,26
"Cal State Bakersfield","UC Irvine",2024-12-05,1,40,47,9,0,8,65,65,15,1,9
"Cal State Fullerton","Cal State Fullerton",2024-12-05,-1,56,61,8,0,23,56,61,8,0,23
"Cal State Northridge","Cal State Northridge",2024-12-05,-1,48,45,8,0,15,48,45,8,0,15
"California","Alabama",2024-12-05,1,69,57,6,0,16,65,63,10,0,18
"Charlotte","Charlotte",2024-12-05,-1,43,53,14,0,10,43,53,14,0,10
"Clemson","Florida",2024-12-05,1,64,59,7,1,16,77,56,5,0,14
"Coppin State","Arizona State",2024-12-05,1,74,63,9,0,22,68,67,10,1,9
"Cornell","Cornell",2024-12-05,-1,54,59,4,0,11,54,59,4,0,11
"Davidson","Davidson",2024-12-05,-1,61,51,3,0,7,61,51,3,0,7
"Dayton","Miami (OH)",2024-12-05,1,43,53,14,1,20,60,58,8,1,4
"Delaware State","St. Francis (PA)",2024-12-05,1,60,61,11,0,19,69,64,16,0,19
"Duke","Duke",2024-12-05,-1,70,67,18,0,7,70,67,18,0,7
"Florida","Florida",2024-12-05,-1,77,56,5,0,14,77,56,5,0,14
"Fresno State","UC Merced",2024-12-05,1,83,76,10,0,3,60,64,6,0,8
"Georgia Southern","Jacksonville",2024-12-05,1,51,61,18,2,19,56,52,6,2,18
"Grambling","Grambling",2024-12-05,-1,60,80,16,0,23,60,80,16,0,23
"Grand Canyon","Grand Canyon",2024-12-05,-1,69,55,11,0,24,69,55,11,0,24
"Illinois State","St. Francis (IL)",2024-12-05,1,110,64,10,0,25,60,73,12,0,7
"Iona","Stetson",2024-12-05,1,58,59,9,0,6,46,49,8,0,12
"Jacksonville","Jacksonville",2024-12-05,-1,56,52,6,2,18,56,52,6,2,18
"James Madison","James Madison",2024-12-05,-1,55,54,10,1,13,55,54,10,1,13
"Kansas","Wichita State",2024-12-05,1,70,63,15,0,30,60,51,11,1,23
"Kansas State","South Carolina Upstate",2024-12-05,1,110,66,11,0,28,24,42,4,3,8
"Kent State","Kent State",2024-12-05,-1,89,52,6,0,20,89,52,6,0,20
"Kentucky","Kentucky",2024-12-05,-1,53,54,6,1,12,53,54,6,1,12
"LSU","Stanford",2024-12-05,1,94,79,11,0,18,88,66,8,0,21
"La Sierra","La Sierra",2024-12-05,-1,37,42,7,2,28,37,42,7,2,28
"Le Moyne","Boston University",2024-12-05,1,55,50,12,1,10,60,61,13,0,9
"Long Beach State","Cal State Fullerton",2024-12-05,1,67,67,12,0,19,56,61,8,0,23
"Massachusetts","Northeastern",2024-12-05,1,81,63,19,1,8,50,45,7,2,15
"McMurry","McMurry",2024-12-05,-1,53,46,7,0,21,53,46,7,0,21
"Mercer","Charlotte",2024-12-05,1,42,45,8,4,10,43,53,14,0,10
"Merrimack","Merrimack",2024-12-05,-1,43,49,11,4,12,43,49,11,4,12
"Miami (OH)","Miami (OH)",2024-12-05,-1,60,58,8,1,4,60,58,8,1,4
"Mississippi Valley State","Mississippi Valley State",2024-12-05,-1,66,51,4,0,13,66,51,4,0,13
"Missouri","SMU",2024-12-05,1,68,60,14,1,17,61,58,13,0,13
"Monmouth","Rider",2024-12-05,1,52,57,14,2,13,36,58,8,1,4
"Morgan State","Morgan State",2024-12-05,-1,57,56,13,1,26,57,56,13,1,26
"NC State","Ole Miss",2024-12-05,1,68,54,14,2,20,61,63,13,0,18
"Niagara","Kent State",2024-12-05,1,73,70,12,2,8,89,52,6,0,20
"North Alabama","Samford",2024-12-05,1,61,70,15,2,11,67,67,14,1,22
"North Carolina","Kentucky",2024-12-05,1,72,59,8,0,13,53,54,6,1,12
"Northeastern","Northeastern",2024-12-05,-1,50,45,7,2,15,50,45,7,2,15
"Notre Dame","Texas",2024-12-05,1,80,63,8,0,17,70,73,19,0,11
"Ole Miss","Ole Miss",2024-12-05,-1,61,63,13,0,18,61,63,13,0,18
"Oregon State","Oregon State",2024-12-05,-1,63,53,12,2,16,63,53,12,2,16
"Pacific","Oregon State",2024-12-05,1,66,72,13,1,9,63,53,12,2,16
"Rider","Rider",2024-12-05,-1,36,58,8,1,4,36,58,8,1,4
"SE Louisiana","Spring Hill",2024-12-05,1,73,71,16,1,7,26,45,7,1,6
"SMU","SMU",2024-12-05,-1,61,58,13,0,13,61,58,13,0,13
"Sacred Heart","Morgan State",2024-12-05,1,79,71,24,2,14,57,56,13,1,26
"Sam Houston","McMurry",2024-12-05,1,75,70,19,0,17,53,46,7,0,21
"Samford","Samford",2024-12-05,-1,67,67,14,1,22,67,67,14,1,22
"San Diego","La Sierra",2024-12-05,1,76,69,18,0,13,37,42,7,2,28
"South Carolina","Duke",2024-12-05,1,81,54,9,1,19,70,67,18,0,7
"South Carolina Upstate","South Carolina Upstate",2024-12-05,-1,24,42,4,3,8,24,42,4,3,8
"South Florida","Merrimack",2024-12-05,1,62,61,13,1,12,43,49,11,4,12
"Southern","Southern-New Orleans",2024-12-05,1,89,73,16,0,22,34,49,5,0,6
"Southern Miss","Mississippi Valley State",2024-12-05,1,77,66,17,1,11,66,51,4,0,13
"Southern-New Orleans","Southern-New Orleans",2024-12-05,-1,34,49,5,0,6,34,49,5,0,6
"Spring Hill","Spring Hill",2024-12-05,-1,26,45,7,1,6,26,45,7,1,6
"St. Bonaventure","Cornell",2024-12-05,1,56,48,4,0,14,54,59,4,0,11
"St. Francis (IL)","St. Francis (IL)",2024-12-05,-1,60,73,12,0,7,60,73,12,0,7
"St. Francis (PA)","St. Francis (PA)",2024-12-05,-1,69,64,16,0,19,69,64,16,0,19
"Stanford","Stanford",2024-12-05,-1,88,66,8,0,21,88,66,8,0,21
"Stetson","Stetson",2024-12-05,-1,46,49,8,0,12,46,49,8,0,12
"Stonehill","Stonehill",2024-12-05,-1,45,55,6,0,7,45,55,6,0,7
"Texas","Texas",2024-12-05,-1,70,73,19,0,11,70,73,19,0,11
"Tulsa","Grambling",2024-12-05,1,77,61,7,3,21,60,80,16,0,23
"UC Davis","UC Davis",2024-12-05,-1,66,45,4,0,26,66,45,4,0,26
"UC Irvine","UC Irvine",2024-12-05,-1,65,65,15,1,9,65,65,15,1,9
"UC Merced","UC Merced",2024-12-05,-1,60,64,6,0,8,60,64,6,0,8
"UC Riverside","Cal State Northridge",2024-12-05,1,72,75,17,0,10,48,45,8,0,15
"UC San Diego","UC Santa Barbara",2024-12-05,1,66,60,12,1,20,80,45,5,1,26
"UC Santa Barbara","UC Santa Barbara",2024-12-05,-1,80,45,5,1,26,80,45,5,1,26
"UNC Wilmington","West Georgia",2024-12-05,1,66,62,7,1,12,70,61,8,1,12
"UT Martin","UT Martin",2024-12-05,-1,60,51,7,0,4,60,51,7,0,4
"UTEP","BYU",2024-12-05,1,68,57,8,2,25,81,74,14,1,2
"VCU","James Madison",2024-12-05,1,42,61,15,1,10,55,54,10,1,13
"Virginia","Auburn",2024-12-05,1,57,54,13,0,19,66,54,7,1,24
"West Georgia","West Georgia",2024-12-05,-1,70,61,8,1,12,70,61,8,1,12
"Wichita State","Wichita State",2024-12-05,-1,60,51,11,1,23,60,51,11,1,23
"Alabama State","Alabama State",2024-12-06,-1,49,63,10,1,20,49,63,10,1,20
"Bethesda University","Bethesda University",2024-12-06,-1,36,45,8,4,6,36,45,8,4,6
"Boise State","Utah Tech",2024-12-06,1,90,74,11,0,18,56,60,7,2,9
"Bucknell","Dartmouth",2024-12-06,1,53,53,9,0,11,50,61,13,0,9
"Cincinnati","Western Illinois",2024-12-06,1,95,62,16,0,37,52,56,14,1,15
"Cumberland (KY)","Cumberland (KY)",2024-12-06,-1,58,55,11,2,30,58,55,11,2,30
"Dartmouth","Dartmouth",2024-12-06,-1,50,61,13,0,9,50,61,13,0,9
"Drexel","Drexel",2024-12-06,-1,47,51,5,1,10,47,51,5,1,10
"East Tennessee State","East Tennessee State",2024-12-06,-1,40,43,5,0,8,40,43,5,0,8
"Eastern Illinois","Indiana State",2024-12-06,1,73,56,10,0,20,60,52,11,0,27
"Gardner-Webb","Gardner-Webb",2024-12-06,-1,73,70,20,2,22,73,70,20,2,22
"High Point","Winston-Salem",2024-12-06,1,90,69,19,1,23,54,52,10,1,7
"Howard","Howard",2024-12-06,-1,63,48,8,0,20,63,48,8,0,20
"Incarnate Word","Northwestern State",2024-12-06,1,48,51,6,0,9,46,49,6,0,11
"Indiana State","Indiana State",2024-12-06,-1,60,52,11,0,27,60,52,11,0,27
"La Salle","La Salle",2024-12-06,-1,63,75,19,0,11,63,75,19,0,11
"Longwood","South Carolina State",2024-12-06,1,67,69,16,0,13,60,50,13,2,19
"McNeese","McNeese",2024-12-06,-1,48,63,14,1,23,48,63,14,1,23
"Mercyhurst","Mercyhurst",2024-12-06,-1,66,53,4,1,6,66,53,4,1,6
"Missouri State","Wyoming",2024-12-06,1,62,61,13,1,12,50,49,6,0,13
"Nevada","Nevada",2024-12-06,-1,58,73,23,1,16,58,73,23,1,16
"New Mexico","New Mexico State",2024-12-06,1,71,57,5,1,19,81,52,4,0,24
"New Mexico State","New Mexico State",2024-12-06,-1,81,52,4,0,24,81,52,4,0,24
"Northwestern State","Northwestern State",2024-12-06,-1,46,49,6,0,11,46,49,6,0,11
"Oakland","Wright State",2024-12-06,1,84,60,10,0,24,70,63,15,0,18
"Oklahoma State","Alabama State",2024-12-06,1,125,83,18,0,18,49,63,10,1,20
"Pennsylvania","La Salle",2024-12-06,1,74,56,15,0,16,63,75,19,0,11
"Pepperdine","Nevada",2024-12-06,1,60,54,9,2,18,58,73,23,1,16
"Portland","Princeton",2024-12-06,1,74,61,17,1,22,55,51,9,3,9
"Princeton","Princeton",2024-12-06,-1,55,51,9,3,9,55,51,9,3,9
"Saint Joseph's","Drexel",2024-12-06,1,69,53,8,0,6,47,51,5,1,10
"San Diego State","Bethesda University",2024-12-06,1,107,85,25,0,19,36,45,8,4,6
"Seton Hall","Howard",2024-12-06,1,87,69,15,2,10,63,48,8,0,20
"South Carolina State","South Carolina State",2024-12-06,-1,60,50,13,2,19,60,50,13,2,19
"Temple","Temple",2024-12-06,-1,76,52,8,0,20,76,52,8,0,20
"Tennessee Tech","Cumberland (KY)",2024-12-06,1,82,59,13,1,29,58,55,11,2,30
"Toledo","Mercyhurst",2024-12-06,1,70,58,13,0,13,66,53,4,1,6
"Utah Tech","Utah Tech",2024-12-06,-1,56,60,7,2,9,56,60,7,2,9
"Villanova","Temple",2024-12-06,1,62,63,8,1,9,76,52,8,0,20
"West Virginia","East Tennessee State",2024-12-06,1,85,58,16,0,14,40,43,5,0,8
"Western Carolina","Gardner-Webb",2024-12-06,1,65,71,21,0,17,73,70,20,2,22
"Western Illinois","Western Illinois",2024-12-06,-1,52,56,14,1,15,52,56,14,1,15
"William & Mary","McNeese",2024-12-06,1,57,61,11,1,18,48,63,14,1,23
"Winston-Salem","Winston-Salem",2024-12-06,-1,54,52,10,1,7,54,52,10,1,7
"Wright State","Wright State",2024-12-06,-1,70,63,15,0,18,70,63,15,0,18
"Wyoming","Wyoming",2024-12-06,-1,50,49,6,0,13,50,49,6,0,13
"Abilene Christian","East Texas A&M",2024-12-07,1,74,64,10,0,9,59,61,12,0,12
"Air Force","Seattle U",2024-12-07,1,82,68,23,3,23,44,47,11,1,7
"Akron","Canisius",2024-12-07,1,82,60,10,0,19,43,47,6,3,14
"Alabama A&M","Alabama A&M",2024-12-07,-1,61,51,13,2,24,61,51,13,2,24
"Alcorn State","Alcorn State",2024-12-07,-1,45,65,11,0,9,45,65,11,0,9
"American University","American University",2024-12-07,-1,62,63,14,0,26,62,63,14,0,26
"App State","App State",2024-12-07,-1,63,53,5,1,16,63,53,5,1,16
"Arizona State","Arizona State",2024-12-07,-1,64,59,10,1,24,64,59,10,1,24
"Arkansas State","Jackson State",2024-12-07,1,76,58,13,0,27,65,63,17,1,23
"Army","Army",2024-12-07,-1,60,53,10,3,14,60,53,10,3,14
"Austin Peay","Austin Peay",2024-12-07,-1,80,65,7,0,15,80,65,7,0,15
"Belmont","Middle Tennessee",2024-12-07,1,65,59,10,0,9,52,47,7,0,18
"Bowling Green","Xavier",2024-12-07,1,78,64,14,2,12,59,58,5,0,9
"Brown","Brown",2024-12-07,-1,81,75,18,0,8,81,75,18,0,8
"Bryant","Marist",2024-12-07,1,52,52,13,0,9,63,57,11,2,15
"Cal Maritime","Cal Maritime",2024-12-07,-1,27,61,9,3,6,27,61,9,3,6
"Cal Poly","Cal Poly",2024-12-07,-1,58,51,16,1,10,58,51,16,1,10
"Cal State Bakersfield","UC San Diego",2024-12-07,1,40,52,9,1,11,55,65,9,0,7
"Cal State Fullerton","UC Riverside",2024-12-07,1,59,51,10,1,22,65,59,15,0,23
"Cal State Northridge","Cal Poly",2024-12-07,1,45,53,15,1,19,58,51,16,1,10
"California","California",2024-12-07,-1,74,58,16,0,29,74,58,16,0,29
"California Baptist","California Baptist",2024-12-07,-1,71,53,10,1,15,71,53,10,1,15
"Canisius","Canisius",2024-12-07,-1,43,47,6,3,14,43,47,6,3,14
"Central Arkansas","Little Rock",2024-12-07,1,55,46,15,2,26,42,61,14,0,8
"Central Connecticut","Morgan State",2024-12-07,1,48,53,13,2,20,53,56,17,2,23
"Cleveland State","IU Indianapolis",2024-12-07,1,82,58,15,0,25,49,53,4,1,10
"Coastal Carolina","Jacksonville State",2024-12-07,1,55,52,11,1,18,44,61,13,0,11
"Colgate","Colgate",2024-12-07,-1,57,49,7,0,17,57,49,7,0,17
"Colorado","Southern Utah",2024-12-07,1,76,58,17,0,14,59,52,8,1,10
"Creighton","Creighton",2024-12-07,-1,75,54,9,0,14,75,54,9,0,14
"Dallas Christian","Dallas Christian",2024-12-07,-1,28,51,7,2,19,28,51,7,2,19
"Delaware","Delaware State",2024-12-07,1,73,63,14,1,10,26,40,8,5,11
"Delaware State","Delaware State",2024-12-07,-1,26,40,8,5,11,26,40,8,5,11
"Denver","Portland State",2024-12-07,1,57,59,22,3,14,41,49,11,1,8
"East Texas A&M","East Texas A&M",2024-12-07,-1,59,61,12,0,12,59,61,12,0,12
"Eastern Washington","North Dakota State",2024-12-07,1,47,69,15,1,7,74,48,4,0,13
"Faulkner","Faulkner",2024-12-07,-1,44,56,3,2,13,44,56,3,2,13
"Florida A&M","North Florida",2024-12-07,1,85,74,12,2,5,57,45,7,2,14
"Florida International","Yale",2024-12-07,1,82,52,13,3,29,60,57,6,1,13
"Georgetown","Colgate",2024-12-07,1,71,62,14,0,17,57,49,7,0,17
"Green Bay","Green Bay",2024-12-07,-1,66,61,12,2,12,66,61,12,2,12
"Harvard","Rhode Island",2024-12-07,1,60,52,8,2,12,48,46,12,3,7
"Hawai'i","Long Beach State",2024-12-07,1,69,71,20,1,21,73,70,19,2,19
"IU Indianapolis","IU Indianapolis",2024-12-07,-1,49,53,4,1,10,49,53,4,1,10
"Idaho","St. Thomas-Minnesota",2024-12-07,1,76,63,9,0,7,54,67,10,1,4
"Idaho State","Idaho State",2024-12-07,-1,67,40,7,0,31,67,40,7,0,31
"Indiana","Indiana",2024-12-07,-1,75,56,9,1,8,75,56,9,1,8
"Iowa","Tennessee",2024-12-07,1,68,50,11,0,23,78,77,13,0,16
"Jackson State","Jackson State",2024-12-07,-1,65,63,17,1,23,65,63,17,1,23
"Jacksonville State","Jacksonville State",2024-12-07,-1,44,61,13,0,11,44,61,13,0,11
"Johnson & Wales (NC)","Johnson & Wales (NC)",2024-12-07,-1,55,59,12,0,16,55,59,12,0,16
